num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ncc,unit_size,ci,bs_degree,poly_degree,n_wave,N_peak,timetrend,hypothesis,study_arm,model,reject_h0,failed,nsim
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,2,splines_cal,0.8356,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,3,fixmodel,0.8265,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,3,fixmodel_cal,0.8301,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,3,mixmodel_AR1_cal,0.9368,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,3,mixmodel_cal,0.943,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,3,piecewise_cal,0.829,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,3,sepmodel,0.791,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,3,splines_cal,0.8314,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,4,fixmodel,0.8362,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,4,fixmodel_cal,0.8393,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,4,mixmodel_AR1_cal,0.9529,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,4,mixmodel_cal,0.9648,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,4,piecewise_cal,0.8362,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,4,sepmodel,0.7987,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,2,2,NA,750,EQ,H1,4,splines_cal,0.8378,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H1,2,fixmodel,0.8269,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H1,2,fixmodel_cal,0.8317,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H1,2,mixmodel_AR1_cal,0.8984,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H1,2,mixmodel_cal,0.9003,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H1,2,piecewise_cal,0.8222,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H1,2,sepmodel,0.797,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H1,2,splines_cal,0.8318,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H1,3,fixmodel,0.8297,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H1,3,fixmodel_cal,0.8321,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H1,3,mixmodel_AR1_cal,0.9366,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H1,3,mixmodel_cal,0.9437,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,3,3,NA,750,EQ,H1,3,piecewise_cal,0.8267,0,10000
