num_arms,n_arm,d1,d2,d3,d4,d5,d6,d7,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,theta5,theta6,theta7,lambda0,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,trend,alpha,ncc,unit_size,bs_degree,study_arm,model,reject_h0,bias,MSE,failed,nsim
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,7,splines,0.0231,-2.9143305843644553e-4,0.006923409204534722,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,25,3,7,splines_cal,0.0231,-2.9027463036202184e-4,0.006984820660684428,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,2,fixmodel,0.0268,3.617196279943518e-4,0.007430597388026674,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,2,poolmodel,0,-0.2323928113415595,0.06069733352473272,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,2,sepmodel,0.0219,3.7848629232532723e-4,0.007941674295040805,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,2,splines,0.0189,-0.012120092037989597,0.007489831671398588,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,2,splines_cal,0.0241,-0.0016966033319455748,0.007432506380286845,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,3,fixmodel,0.0256,5.152912794685637e-4,0.007488287857237228,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,3,poolmodel,0,-0.2322392396900874,0.060694121433936425,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,3,sepmodel,0.021,5.320579437974212e-4,0.007982961193123556,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,3,splines,0.0185,-0.011968642260695559,0.007547758549842106,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,3,splines_cal,0.0237,-0.0015584232931412222,0.0074969653392957785,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,4,fixmodel,0.0246,-1.2616535679825082e-5,0.006934637564797924,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,4,poolmodel,0,-0.3213680799901356,0.10934933516173177,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,4,sepmodel,0.024,2.6955700322430247e-4,0.007745149731736367,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,4,splines,0.0172,-0.012104795297872247,0.007053206996715918,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,4,splines_cal,0.0235,-0.0018493846413234467,0.00691485253102499,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,5,fixmodel,0.0274,9.094609465832269e-4,0.007223513045257291,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,5,poolmodel,0,-0.3204460025078726,0.10906374385981657,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,5,sepmodel,0.0256,0.0011916344854873437,0.008060707556951815,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,5,splines,0.0199,-0.011181679962464374,0.007329382663575508,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,5,splines_cal,0.0263,-8.676590946120546e-4,0.0072079535724646066,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,6,fixmodel,0.0261,-4.4786233065288925e-5,0.007003967919690671,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,6,poolmodel,0,-0.33930767780885995,0.12119749637476833,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,6,sepmodel,0.0227,2.2358877570197622e-4,0.00792308590144808,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,6,splines,0.0176,-0.013622863307887948,0.0071511105751255605,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,6,splines_cal,0.0243,-0.0018311945718957766,0.007027939033058979,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,7,fixmodel,0.0265,8.957404678821278e-4,0.007051058388592322,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,7,poolmodel,0,-0.3383671511079128,0.12063248639761971,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,7,sepmodel,0.0258,0.0011641154766490753,0.007966422085547336,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,7,splines,0.0175,-0.012680927472677348,0.007186878462793444,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,stepwise_2,0.025,TRUE,25,3,7,splines_cal,0.0263,-8.276624081343786e-4,0.007080473900445743,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,2,fixmodel,0.0262,7.195269349218696e-4,0.00738523150945103,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,2,poolmodel,0,-0.1741278541766376,0.03693788832405821,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,2,sepmodel,0.0247,5.763508536269461e-4,0.007921120326355722,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,2,splines,0.0198,-0.008861936661252531,0.007387057603136566,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,2,splines_cal,0.0247,-7.731565162490424e-4,0.007393712837650184,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,3,fixmodel,0.0226,-8.508841238669225e-4,0.007352570160937554,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,3,poolmodel,0,-0.17569826523542792,0.03743307847324767,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,3,sepmodel,0.0212,-9.94060205163412e-4,0.00786635514020565,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,3,splines,0.0176,-0.010432154866922939,0.00739451308144454,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,3,splines_cal,0.0212,-0.002364658182865874,0.007340269019330755,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,4,fixmodel,0.0236,3.149265619536685e-4,0.007133262153800908,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,4,poolmodel,0,-0.2413365044403722,0.06449115873075349,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,4,sepmodel,0.0235,3.578235456070416e-4,0.007945109756515958,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,4,splines,0.0187,-0.008894930094556587,0.0071766410001934755,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,4,splines_cal,0.0235,-0.001184311937914261,0.007133165863825516,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,5,fixmodel,0.0258,4.2606059708737414e-4,0.007266702804803145,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,5,poolmodel,0,-0.24122537040523853,0.06445855070981055,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,5,sepmodel,0.0244,4.689575807407091e-4,0.008149208838180776,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,5,splines,0.0192,-0.008786240141382438,0.007273122047747137,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,5,splines_cal,0.0254,-0.0010230234332534254,0.007259420244164654,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,6,fixmodel,0.0277,4.913648128782776e-4,0.007175871374688559,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,6,poolmodel,0,-0.2545944282156205,0.07097006331995309,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,6,sepmodel,0.0283,3.300522266024926e-4,0.008283268629126983,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,6,splines,0.0205,-0.009791047588886449,0.007238927963438457,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,6,splines_cal,0.0273,-9.126149840213021e-4,0.007178873221046702,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,7,fixmodel,0.0256,0.0011747512416997905,0.007197470992561703,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,7,poolmodel,0,-0.2539110417867991,0.0706641170031655,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,7,sepmodel,0.027,0.0010134386554239182,0.00825384082998151,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,7,splines,0.0188,-0.009101408190382423,0.007258645681439881,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,-0.11249999999999999,stepwise_2,0.025,TRUE,25,3,7,splines_cal,0.0247,-2.5258791796954844e-4,0.007220569278382126,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,2,fixmodel,0.0233,-3.7136542672815793e-4,0.007464352161298733,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,2,poolmodel,4e-4,-0.11671274616662228,0.020272460870848438,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,2,sepmodel,0.0224,-5.611288967324396e-4,0.008041365136704275,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,2,splines,0.0199,-0.006757817666311798,0.007418167168613236,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,2,splines_cal,0.0235,-0.0013785435578904648,0.007434684320517277,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,3,fixmodel,0.0243,7.136488833782236e-4,0.0073109778484574265,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,3,poolmodel,4e-4,-0.11562773185651688,0.01994593367741903,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,3,sepmodel,0.0233,5.238854133729659e-4,0.007839135271368652,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,3,splines,0.0206,-0.0056707474380783655,0.007246941881203676,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,3,splines_cal,0.0249,-3.282598325756269e-4,0.0072746837146840816,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,4,fixmodel,0.0244,-9.364361129928534e-4,0.007083546604245587,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,4,poolmodel,0,-0.16117438152723762,0.03215704402011723,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,4,sepmodel,0.0247,-8.964612222354828e-4,0.007946773024766988,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,4,splines,0.0211,-0.006865419011126163,0.0070798458148945784,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,4,splines_cal,0.0243,-0.0019516287547735652,0.00706836304934861,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,5,fixmodel,0.0223,-0.0014414727637896347,0.006967068796778285,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,5,poolmodel,0,-0.1616794181780344,0.03225593741220688,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,5,sepmodel,0.0231,-0.001401497873032302,0.007763898416189021,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,5,splines,0.0184,-0.007372347910472616,0.006978845820673007,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,5,splines_cal,0.0214,-0.0024630037849296916,0.0069656130478290175,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,6,fixmodel,0.0255,3.174437700222538e-5,0.006916076265036221,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,6,poolmodel,0,-0.1693310899937969,0.03473085211365687,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,6,sepmodel,0.0231,1.090677863831381e-4,0.007838124343259794,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,6,splines,0.0214,-0.006895312077753692,0.0069297084605009236,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,6,splines_cal,0.0241,-8.520531771414243e-4,0.006934008866215539,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,7,fixmodel,0.0261,-0.001098243328523431,0.007062992131342054,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,7,poolmodel,0,-0.17046107769932267,0.035209100751850124,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,7,sepmodel,0.0244,-0.0010209199191426196,0.00797420032188727,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,7,splines,0.0218,-0.008028354179447535,0.007086284892435821,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,stepwise_2,0.025,TRUE,25,3,7,splines_cal,0.0249,-0.0020583725958827005,0.007061066367474035,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,-0.037500000000000006,stepwise_2,0.025,TRUE,25,3,2,fixmodel,0.0253,0.001749242266278801,0.00735856617028198,0,10000
