num_arms,n_arm,d1,d2,d3,d4,unit_size,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ci,timetrend,hypothesis,study_arm,model,reject_h0,failed,nsim
4,250,0,250,500,750,222,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,poolmodel,0.9674,0,10000
4,250,0,250,500,750,222,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,sepmodel,0.7943,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,fixmodel,0.8162,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,fixmodel_cal,0.8454,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel,0.8778,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel_AR1,0.888,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel_AR1_cal,0.886,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel_cal,0.8818,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,poolmodel,0.8964,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,sepmodel,0.7871,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,fixmodel,0.8257,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,fixmodel_cal,0.8589,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel,0.9251,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel_AR1,0.934,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel_AR1_cal,0.9336,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel_cal,0.928,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,poolmodel,0.9471,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,sepmodel,0.7921,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,fixmodel,0.8351,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,fixmodel_cal,0.8459,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel,0.9453,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel_AR1,0.9505,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel_AR1_cal,0.9503,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel_cal,0.9452,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,poolmodel,0.9682,0,10000
4,250,0,250,500,750,263,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,sepmodel,0.8038,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,fixmodel,0.8276,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,fixmodel_cal,0.8532,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel,0.8873,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel_AR1,0.8959,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel_AR1_cal,0.8978,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel_cal,0.8922,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,poolmodel,0.9063,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,sepmodel,0.7973,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,fixmodel,0.8353,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,fixmodel_cal,0.8684,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel,0.9216,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel_AR1,0.9317,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel_AR1_cal,0.9313,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel_cal,0.9253,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,poolmodel,0.9442,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,sepmodel,0.8044,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,fixmodel,0.8409,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,fixmodel_cal,0.8577,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel,0.947,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel_AR1,0.9519,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel_AR1_cal,0.9524,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel_cal,0.9441,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,poolmodel,0.9695,0,10000
4,250,0,250,500,750,304,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,sepmodel,0.8013,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,fixmodel,0.8318,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,fixmodel_cal,0.8779,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel,0.8926,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel_AR1,0.9034,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel_AR1_cal,0.9015,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel_cal,0.8975,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,poolmodel,0.9103,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,sepmodel,0.8016,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,fixmodel,0.8362,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,fixmodel_cal,0.868,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel,0.9291,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel_AR1,0.9378,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel_AR1_cal,0.9302,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel_cal,0.9237,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,poolmodel,0.9484,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,sepmodel,0.7988,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,fixmodel,0.8318,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,fixmodel_cal,0.8447,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel,0.9459,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel_AR1,0.9498,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel_AR1_cal,0.952,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel_cal,0.9401,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,poolmodel,0.9684,0,10000
4,250,0,250,500,750,346,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,sepmodel,0.7952,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,fixmodel,0.8209,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,fixmodel_cal,0.8543,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel,0.8797,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel_AR1,0.8907,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel_AR1_cal,0.8935,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel_cal,0.8852,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,poolmodel,0.8973,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,sepmodel,0.7951,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,fixmodel,0.8293,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,fixmodel_cal,0.8737,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel,0.9224,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel_AR1,0.933,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel_AR1_cal,0.9313,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel_cal,0.9234,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,poolmodel,0.9465,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,sepmodel,0.7967,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,fixmodel,0.84,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,fixmodel_cal,0.8508,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel,0.9468,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel_AR1,0.9505,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel_AR1_cal,0.9553,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel_cal,0.9388,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,poolmodel,0.9688,0,10000
4,250,0,250,500,750,387,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,sepmodel,0.7997,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,fixmodel,0.8232,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,fixmodel_cal,0.875,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel,0.8836,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel_AR1,0.8928,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel_AR1_cal,0.8972,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel_cal,0.8928,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,poolmodel,0.9034,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,sepmodel,0.7921,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,fixmodel,0.837,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,fixmodel_cal,0.8804,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel,0.9311,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel_AR1,0.9398,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel_AR1_cal,0.9364,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel_cal,0.9262,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,poolmodel,0.9547,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,sepmodel,0.8013,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,fixmodel,0.8404,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,fixmodel_cal,0.8662,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel,0.9491,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel_AR1,0.9536,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel_AR1_cal,0.9568,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel_cal,0.9429,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,poolmodel,0.9738,0,10000
4,250,0,250,500,750,428,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,sepmodel,0.7978,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,fixmodel,0.829,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,fixmodel_cal,0.8862,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel,0.8938,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel_AR1,0.9026,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel_AR1_cal,0.8961,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,mixmodel_cal,0.894,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,poolmodel,0.9101,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,2,sepmodel,0.8024,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,fixmodel,0.8326,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,fixmodel_cal,0.8542,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel,0.923,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel_AR1,0.9322,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel_AR1_cal,0.9324,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,mixmodel_cal,0.9144,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,poolmodel,0.9485,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,3,sepmodel,0.7937,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,fixmodel,0.8319,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,fixmodel_cal,0.8651,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel,0.9491,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel_AR1,0.9551,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel_AR1_cal,0.9579,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,mixmodel_cal,0.9411,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,poolmodel,0.9711,0,10000
4,250,0,250,500,750,469,2,0,1,0.25,0.25,0.25,0.25,0.15,0.15,0.15,0.15,0.15,linear,0.025,FALSE,EQ,H1,4,sepmodel,0.7868,0,10000
