num_arms,n_arm,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,unit_size,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,lambda0,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,trend,alpha,ci,timetrend,hypothesis,study_arm,model,reject_h0
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,2,fixmodel,0.8494
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,2,fixmodel_cal,0.8763
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,2,mixmodel,0.8134
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,2,mixmodel_cal,0.7009
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,2,sepmodel,0.8225
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,3,fixmodel,0.8555
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,3,fixmodel_cal,0.8698
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,3,mixmodel,0.808
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,3,mixmodel_cal,0.6676
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,3,sepmodel,0.8261
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,4,fixmodel,0.8608
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,4,fixmodel_cal,0.8735
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,4,mixmodel,0.8113
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,4,mixmodel_cal,0.6589
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,4,sepmodel,0.8327
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,5,fixmodel,0.8598
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,5,fixmodel_cal,0.8691
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,5,mixmodel,0.8113
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,5,mixmodel_cal,0.6487
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,5,sepmodel,0.8284
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,6,fixmodel,0.8558
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,6,fixmodel_cal,0.8576
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,6,mixmodel,0.8129
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,6,mixmodel_cal,0.6612
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,6,sepmodel,0.825
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,7,fixmodel,0.8521
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,7,fixmodel_cal,0.8508
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,7,mixmodel,0.8117
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,7,mixmodel_cal,0.6713
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,7,sepmodel,0.8246
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,8,fixmodel,0.8533
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,8,fixmodel_cal,0.8535
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,8,mixmodel,0.8175
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,8,mixmodel_cal,0.684
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,8,sepmodel,0.8233
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,9,fixmodel,0.8599
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,9,fixmodel_cal,0.8606
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,9,mixmodel,0.8274
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,9,mixmodel_cal,0.7073
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,9,sepmodel,0.8322
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,10,fixmodel,0.8572
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,10,fixmodel_cal,0.8554
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,10,mixmodel,0.833
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,10,mixmodel_cal,0.7299
10,1000,0,1500,3000,4500,6000,7500,9000,10500,12000,13500,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,10,sepmodel,0.8297
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,2,fixmodel,0.8232
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,2,fixmodel_cal,0.8232
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,2,mixmodel,0.7731
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,2,mixmodel_cal,0.5039
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,2,sepmodel,0.8216
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,3,fixmodel,0.8262
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,3,fixmodel_cal,0.8261
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,3,mixmodel,0.7833
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,3,mixmodel_cal,0.3025
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,3,sepmodel,0.8272
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,4,fixmodel,0.8312
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,4,fixmodel_cal,0.8313
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,4,mixmodel,0.792
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,4,mixmodel_cal,0.3221
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,4,sepmodel,0.831
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,5,fixmodel,0.8262
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,5,fixmodel_cal,0.8265
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,5,mixmodel,0.7921
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,5,mixmodel_cal,0.3839
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,5,sepmodel,0.827
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,6,fixmodel,0.8293
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,6,fixmodel_cal,0.8298
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,6,mixmodel,0.7955
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,6,mixmodel_cal,0.426
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,6,sepmodel,0.8293
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,7,fixmodel,0.8331
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,7,fixmodel_cal,0.833
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,7,mixmodel,0.8051
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,7,mixmodel_cal,0.4845
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,7,sepmodel,0.8325
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,8,fixmodel,0.8291
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,8,fixmodel_cal,0.8296
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,8,mixmodel,0.8033
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,8,mixmodel_cal,0.5196
10,1000,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,250,2,0,1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,stepwise,0.025,FALSE,EQ,H1,8,sepmodel,0.829
