num_arms,n_arm,d1,d2,d3,d4,d5,d6,d7,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,theta5,theta6,theta7,lambda0,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,trend,alpha,ncc,unit_size,ci,bs_degree,n_wave,N_peak,study_arm,model,reject_h0,bias,MSE,failed,nsim
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,7,splines,0.006,-0.04615730479612416,0.009115413235663708,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,7,splines_cal,0.0226,-0.006506240871095803,0.0070725477954230245,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,2,fixmodel,0.027,-1.2831589966977696e-4,0.0075475971087444905,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,2,sepmodel,0.0103,-1.5062217033725612e-4,0.008112120034173347,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,2,splines,0.0057,-0.04250466505944699,0.009199612484000268,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,2,splines_cal,0.0222,-0.006222608062639596,0.0075732321275679615,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,3,fixmodel,0.0248,-7.676692938152331e-4,0.007355193184016279,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,3,sepmodel,0.0096,-7.899755644876167e-4,0.00790260261870617,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,3,splines,0.0061,-0.0431355011318787,0.009082913889038095,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,3,splines_cal,0.0209,-0.006889069927176432,0.007378339849168777,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,4,fixmodel,0.0249,-0.0012568499960834679,0.007092691887543367,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,4,sepmodel,0.0192,-0.0012050620825444017,0.00792997926199786,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,4,splines,0.0081,-0.03623495136605762,0.008368751860280788,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,4,splines_cal,0.0218,-0.0070100062331190744,0.007138890220565646,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,5,fixmodel,0.0247,-4.777327783306158e-4,0.007267881202577692,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,5,sepmodel,0.0191,-4.2594486479174954e-4,0.008104913006460051,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,5,splines,0.0068,-0.035447869526952835,0.008473384002029166,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,5,splines_cal,0.0205,-0.006135732474083702,0.0072750341327807696,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,6,fixmodel,0.0234,-0.0010293210988537287,0.0069142124884890325,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,6,sepmodel,0.0252,-7.348651106725476e-4,0.0078760419462537,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,6,splines,0.0088,-0.03638734658108549,0.00820720967205914,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,6,splines_cal,0.0199,-0.006226133139218084,0.00696700079272038,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,7,fixmodel,0.0262,-4.628775411036895e-4,0.007089989570377747,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,7,sepmodel,0.0254,-1.6842155292299082e-4,0.008086445228336323,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,7,splines,0.0091,-0.03581681886585757,0.008330852370756321,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,7,splines_cal,0.0223,-0.005691569547688011,0.007140108483193177,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,2,fixmodel,0.0269,4.929924002381234e-4,0.0073830013092485575,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,2,sepmodel,0.0108,1.0315750913205869e-4,0.007896616320243579,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,2,splines,0.0109,-0.029496868727239757,0.008154306052308111,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,2,splines_cal,0.0242,-0.0026322010090161878,0.007406205955368987,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,3,fixmodel,0.0256,-9.417577279759619e-5,0.0073553949643034985,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,3,sepmodel,0.0111,-4.840106639085559e-4,0.007922189451342702,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,3,splines,0.011,-0.030087199596212654,0.00816134149671938,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,3,splines_cal,0.024,-0.0033377857059935087,0.007368076449436806,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,4,fixmodel,0.0232,6.317850889221316e-4,0.00709417764548414,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,4,sepmodel,0.0195,5.838143588391061e-4,0.00789453862583086,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,4,splines,0.0078,-0.03300156254001702,0.008110139866005377,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,4,splines_cal,0.0213,-0.0024900128120963773,0.0070888328215990256,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,5,fixmodel,0.0254,-8.813088612898982e-5,0.007062992038563249,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,5,sepmodel,0.0218,-1.3610161621234516e-4,0.007882872737102569,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,5,splines,0.0095,-0.033729751900778225,0.008126727808989792,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,5,splines_cal,0.0222,-0.003132744992827801,0.0070601768448568395,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,6,fixmodel,0.0243,-8.114817192492454e-4,0.006898197134416158,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,6,sepmodel,0.024,-0.0012070025275352616,0.007845650804027165,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,6,splines,0.0115,-0.029783586921867285,0.007745641080082831,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,6,splines_cal,0.0221,-0.004008702427289143,0.006930124294542891,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,7,fixmodel,0.024,-0.0010697744541751297,0.006841536912472666,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,7,sepmodel,0.0239,-0.0014652952624617033,0.007813248739830874,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,7,splines,0.0084,-0.03004403841042264,0.0077027855253233735,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,2,NA,NA,7,splines_cal,0.0221,-0.004253809983125052,0.006862717305201211,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,2,fixmodel,0.0253,-2.684251342227973e-4,0.007450257728921233,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,2,sepmodel,0.01,-5.51404886131997e-4,0.008029861521982498,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,2,splines,0.0101,-0.0318120093480979,0.00837032277719603,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,2,splines_cal,0.0206,-0.0055619958766384096,0.0074923801760280965,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,3,fixmodel,0.0235,2.1516513934914495e-4,0.0073567552462739305,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,3,sepmodel,0.0081,-6.781461256500698e-5,0.007933349273902754,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,3,splines,0.0081,-0.031316123270745136,0.008242774822491493,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,3,splines_cal,0.0197,-0.005061154319253956,0.007376553244957656,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,4,fixmodel,0.0239,-9.551467031025194e-4,0.007172494593938709,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,4,sepmodel,0.0194,-0.0011341033914429202,0.007972973226278022,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,4,splines,0.0084,-0.03132951106229955,0.008112876805479499,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,4,splines_cal,0.0208,-0.005890418326881748,0.007181435585585496,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,5,fixmodel,0.0253,-4.2095263743899996e-4,0.0072743919999868414,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,5,sepmodel,0.0211,-5.999093257796158e-4,0.00816730344565069,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,5,splines,0.0102,-0.030795571462244254,0.008186942664996854,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,5,splines_cal,0.022,-0.005278952304139015,0.00730164831840251,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,6,fixmodel,0.0244,4.223706014145973e-4,0.0069984798559279355,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,6,sepmodel,0.0248,5.820343804875613e-4,0.00799003830142537,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,6,splines,0.0083,-0.03375757334890364,0.008119269203339266,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,6,splines_cal,0.0216,-0.004179265804650866,0.007030176596564323,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,7,fixmodel,0.0242,-8.700737031428775e-4,0.007064923459947725,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,7,sepmodel,0.0252,-7.104099240706449e-4,0.008122880547861575,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,7,splines,0.0087,-0.035052680104642284,0.008274679140939736,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,stepwise_2,0.025,TRUE,25,FALSE,3,NA,NA,7,splines_cal,0.0208,-0.005529840571514028,0.007128179790840627,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,2,fixmodel,0.0256,-0.0014610009612432647,0.007386990411321226,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,2,sepmodel,0.0168,-0.001781259516211762,0.007925802183327293,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,2,splines,0.0124,-0.029733742285838954,0.008141062323968698,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,2,splines_cal,0.0222,-0.005511810459886115,0.007400717663297811,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,3,fixmodel,0.0255,-3.3995051430654033e-4,0.00730609144630754,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,3,sepmodel,0.0155,-6.602090692783046e-4,0.007818313240866492,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,3,splines,0.011,-0.028619083433353877,0.00800498618144435,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,3,splines_cal,0.0223,-0.004409931413761675,0.007322157444922466,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,4,fixmodel,0.0235,-9.975883797045464e-4,0.007080302625563045,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,4,sepmodel,0.0242,-9.618207774747172e-4,0.008004002593559701,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,4,splines,0.011,-0.02443383185428857,0.007601796947444552,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,4,splines_cal,0.0206,-0.004751105164918345,0.007067313982703501,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,5,fixmodel,0.0234,-0.001756816649042733,0.007255831429561924,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,5,sepmodel,0.0233,-0.0017210490468130485,0.008166927347234527,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,5,splines,0.012,-0.025195216700527698,0.007848734517774335,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,5,splines_cal,0.0214,-0.005509011037140097,0.007237377775989233,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,6,fixmodel,0.0212,-6.938108298126967e-4,0.006944087632168131,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,6,sepmodel,0.023,-7.881409440804972e-4,0.007875912337784072,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,6,splines,0.0087,-0.024303931499602548,0.007512866757685685,0,10000
7,250,0,250,250,500,500,750,750,2,0,1,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,stepwise_2,0.025,TRUE,25,FALSE,1,NA,NA,6,splines_cal,0.0185,-0.0041973964227822215,0.006965016199161327,0,10000
